customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST-13312,Male,0,Yes,No,0,Month-To-Month,Electronic check,DSL,No,No,Yes,50.46,0.0,Yes
CUST-12098,Female,0,Yes,No,31,Month-To-Month,Bank transfer,Fiber optic,No,No,No,115.43,3439.47,No
CUST-12717,Male,0,Yes,Yes,13,One Year,Electronic check,DSL,Yes,No,No,66.85,906.84,No
CUST-12911,Male,0,No,No,30,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,92.93,2850.91,No
CUST-13941,Female,0,No,Yes,1,Month-To-Month,Bank transfer,Fiber optic,Yes,No,Yes,57.34,57.09,No
CUST-12457,Male,0,No,No,50,Two Year,Credit card,Fiber optic,Yes,Yes,No,106.79,5515.09,No
CUST-12079,Female,0,Yes,Yes,6,Month-To-Month,Mailed check,DSL,No,No,Yes,29.57,185.19,No
CUST-11291,Male,0,Yes,Yes,36,Month-To-Month,Bank transfer,DSL,No,No,No,61.78,2266.77,No
CUST-10808,Female,0,Yes,No,15,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,28.33,407.22,No
CUST-12439,Male,0,No,No,4,Month-To-Month,Mailed check,DSL,No,No,No,49.46,202.88,No
CUST-10213,Male,0,Yes,No,18,Two Year,Mailed check,Fiber optic,Yes,Yes,Yes,82.26,1452.56,No
CUST-11212,Female,0,No,No,72,Month-To-Month,Bank transfer,Fiber optic,No,Yes,Yes,88.44,6355.09,Yes
CUST-13846,Female,0,No,No,42,Month-To-Month,Electronic check,DSL,No,Yes,No,42.0,1700.63,Yes
CUST-13930,Female,0,Yes,Yes,60,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,35.48,2082.84,No
CUST-11735,Female,0,Yes,No,15,Two Year,Electronic check,Fiber optic,No,No,Yes,61.8,902.01,Yes
CUST-13724,Male,0,Yes,Yes,6,Month-To-Month,Bank transfer,DSL,No,No,Yes,59.38,367.76,No
CUST-11253,Female,0,Yes,Yes,3,Month-To-Month,Mailed check,No,No internet service,No internet service,No,22.39,65.61,No
CUST-12391,Female,0,Yes,No,0,One Year,Mailed check,Fiber optic,Yes,No,No,56.38,0.0,Yes
CUST-13418,Female,0,No,No,19,Two Year,Electronic check,DSL,No,No,Yes,48.15,900.99,No
CUST-10346,Male,0,No,No,15,Two Year,Electronic check,DSL,No,No,Yes,55.23,790.89,Yes
CUST-10641,Female,1,No,Yes,8,Month-To-Month,Mailed check,Fiber optic,Yes,Yes,Yes,48.95,383.22,No
CUST-10500,Male,0,No,No,24,Month-To-Month,Bank transfer,DSL,Yes,Yes,No,59.31,1380.91,No
CUST-12947,Female,0,No,No,3,One Year,Mailed check,Fiber optic,Yes,Yes,No,96.78,289.33,No
CUST-10981,Female,0,Yes,Yes,72,One Year,Credit card,Fiber optic,Yes,No,No,93.49,6986.78,No
CUST-11168,Male,0,Yes,No,72,Month-To-Month,Electronic check,DSL,No,No,No,39.43,2824.45,No
CUST-12165,Male,0,No,No,23,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,66.9,1600.51,Yes
CUST-11282,Male,0,Yes,No,2,Two Year,Bank transfer,DSL,No,No,Yes,46.78,90.16,No
CUST-14360,Female,0,No,No,25,One Year,Mailed check,DSL,Yes,Yes,Yes,81.69,2024.26,No
CUST-13700,Male,0,Yes,No,0,Month-To-Month,Bank transfer,Fiber optic,No,No,No,74.01,0.0,Yes
CUST-12658,Male,0,No,Yes,6,Two Year,Electronic check,DSL,No,No,Yes,44.82,276.76,Yes
CUST-11691,Female,1,Yes,Yes,72,One Year,Mailed check,No,No internet service,No internet service,No,32.8,2431.61,No
CUST-14722,Female,0,Yes,No,1,One Year,Electronic check,DSL,Yes,No,Yes,61.88,62.19,No
CUST-13991,Male,0,Yes,Yes,36,Month-To-Month,Bank transfer,DSL,No,No,No,38.42,1371.96,No
CUST-14029,Female,1,No,No,38,Month-To-Month,Electronic check,Fiber optic,No,No,No,78.87,2858.28,Yes
CUST-12816,Female,0,Yes,Yes,36,Month-To-Month,Electronic check,DSL,No,No,Yes,69.28,2512.47,No
CUST-12285,Female,0,No,No,20,Month-To-Month,Electronic check,DSL,Yes,No,No,43.74,866.82,No
CUST-12630,Male,0,No,Yes,8,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,33.86,273.53,Yes
CUST-14741,Female,1,Yes,No,7,Two Year,Mailed check,Fiber optic,Yes,No,No,87.12,582.18,No
CUST-10601,Female,0,No,No,20,Month-To-Month,Mailed check,Fiber optic,No,Yes,Yes,62.41,1204.69,No
CUST-11686,Female,0,No,No,40,Month-To-Month,Mailed check,DSL,No,No,Yes,57.42,2394.48,Yes
CUST-12670,Male,0,No,Yes,72,Month-To-Month,Credit card,Fiber optic,Yes,No,Yes,79.73,5956.45,No
CUST-12506,Male,0,No,Yes,72,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,18.25,1298.59,No
CUST-14255,Female,0,No,No,0,Month-To-Month,Electronic check,Fiber optic,Yes,No,Yes,65.81,0.0,No
CUST-11292,Female,0,Yes,No,31,Month-To-Month,Bank transfer,Fiber optic,No,No,No,73.07,2333.61,No
CUST-13800,Female,0,Yes,No,16,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,91.54,1425.84,No
CUST-13585,Male,0,Yes,No,1,Month-To-Month,Bank transfer,DSL,No,Yes,No,38.66,40.27,No
CUST-13604,Female,0,No,No,1,Month-To-Month,Bank transfer,DSL,No,Yes,Yes,75.64,78.89,No
CUST-12632,Male,0,No,No,42,One Year,Credit card,DSL,No,No,No,58.66,2462.66,No
CUST-11757,Male,0,Yes,No,0,Month-To-Month,Bank transfer,Fiber optic,Yes,No,No,54.47,0.0,No
CUST-10006,Male,1,Yes,No,16,One Year,Mailed check,Fiber optic,No,No,No,85.57,1374.83,Yes
CUST-13863,Female,0,Yes,No,8,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,81.62,655.48,Yes
CUST-11361,Female,0,No,Yes,20,One Year,Electronic check,DSL,Yes,No,Yes,60.41,1262.84,Yes
CUST-10203,Male,0,Yes,No,35,Two Year,Electronic check,Fiber optic,No,No,Yes,96.67,3236.94,No
CUST-12924,Female,0,No,No,62,Two Year,Credit card,No,No internet service,No internet service,No,20.81,1291.95,No
CUST-11463,Male,0,Yes,Yes,5,Month-To-Month,Credit card,DSL,No,No,No,66.8,350.63,No
CUST-13009,Male,0,Yes,Yes,6,Two Year,Bank transfer,Fiber optic,Yes,No,Yes,96.63,569.88,Yes
CUST-13587,Female,0,No,No,48,Two Year,Mailed check,Fiber optic,Yes,No,Yes,78.18,3641.63,Yes
CUST-12052,Female,0,No,No,50,One Year,Electronic check,No,No internet service,No internet service,Yes,18.25,888.42,No
CUST-11103,Male,0,Yes,No,24,Two Year,Mailed check,Fiber optic,No,Yes,Yes,80.06,1836.62,No
CUST-12010,Male,0,No,No,19,Month-To-Month,Credit card,Fiber optic,Yes,No,Yes,99.09,1949.85,Yes
CUST-13510,Female,0,No,Yes,24,Month-To-Month,Credit card,DSL,No,No,No,56.24,1314.04,No
CUST-13034,Female,0,No,Yes,13,One Year,Credit card,Fiber optic,No,No,Yes,97.02,1267.81,Yes
CUST-10199,Male,0,Yes,Yes,49,Two Year,Bank transfer,Fiber optic,No,Yes,Yes,102.73,4929.9,No
CUST-13865,Female,0,No,No,9,Two Year,Credit card,No,No internet service,No internet service,Yes,18.25,170.19,No
CUST-11740,Female,0,Yes,No,27,Month-To-Month,Mailed check,Fiber optic,Yes,Yes,Yes,74.16,2062.13,No
CUST-13128,Male,0,Yes,No,71,Two Year,Credit card,No,No internet service,No internet service,No,21.31,1442.75,No
CUST-12882,Male,0,Yes,Yes,8,Month-To-Month,Credit card,Fiber optic,No,No,Yes,74.89,578.95,Yes
CUST-10544,Male,0,Yes,No,44,Month-To-Month,Bank transfer,No,No internet service,No internet service,No,38.14,1727.43,No
CUST-12305,Male,0,No,No,35,One Year,Credit card,No,No internet service,No internet service,No,34.08,1180.07,No
CUST-14867,Male,0,Yes,No,2,Two Year,Bank transfer,DSL,Yes,No,Yes,37.44,73.86,No
CUST-10350,Female,0,Yes,Yes,32,One Year,Bank transfer,Fiber optic,No,Yes,No,76.06,2525.64,No
CUST-10577,Female,0,No,No,11,One Year,Electronic check,Fiber optic,No,Yes,Yes,74.03,818.62,Yes
CUST-13488,Female,0,No,No,26,Two Year,Mailed check,DSL,Yes,No,No,53.42,1346.38,No
CUST-11577,Female,0,No,Yes,2,Month-To-Month,Mailed check,Fiber optic,No,No,No,97.62,194.18,No
CUST-13811,Male,0,No,No,49,One Year,Credit card,DSL,Yes,No,Yes,51.9,2486.29,No
CUST-11009,Female,0,Yes,No,12,Month-To-Month,Credit card,Fiber optic,Yes,No,No,104.04,1221.53,Yes
CUST-10685,Female,0,Yes,No,2,One Year,Mailed check,No,No internet service,No internet service,Yes,39.59,81.16,No
CUST-13898,Male,0,Yes,Yes,45,One Year,Electronic check,DSL,Yes,No,No,35.96,1659.36,No
CUST-10367,Female,0,Yes,Yes,8,One Year,Mailed check,No,No internet service,No internet service,No,18.25,148.19,No
CUST-14943,Male,0,Yes,Yes,32,One Year,Credit card,DSL,No,Yes,No,41.69,1326.55,No
CUST-11931,Female,0,Yes,No,2,Month-To-Month,Credit card,No,No internet service,No internet service,No,19.42,38.51,No
CUST-10762,Male,0,No,No,2,Month-To-Month,Credit card,Fiber optic,No,No,No,93.05,194.71,Yes
CUST-11460,Male,0,Yes,Yes,24,One Year,Bank transfer,Fiber optic,No,Yes,Yes,84.56,2130.21,Yes
CUST-13616,Male,0,No,No,13,Month-To-Month,Electronic check,DSL,Yes,No,No,59.16,805.09,No
CUST-12742,Male,0,Yes,No,66,Month-To-Month,Credit card,No,No internet service,No internet service,No,26.65,1676.03,No
CUST-12868,Female,0,No,Yes,0,One Year,Bank transfer,Fiber optic,No,No,Yes,83.59,0.0,No
CUST-10205,Male,0,Yes,No,72,Month-To-Month,Mailed check,DSL,No,No,Yes,47.98,3599.38,No
CUST-13872,Male,1,No,No,1,Month-To-Month,Electronic check,No,No internet service,No internet service,No,21.79,21.39,No
CUST-10676,Female,0,Yes,No,7,One Year,Credit card,DSL,No,No,Yes,56.04,410.84,No
CUST-13590,Male,0,No,Yes,26,Month-To-Month,Electronic check,DSL,No,No,Yes,63.77,1654.4,Yes
CUST-10954,Male,1,No,No,49,One Year,Mailed check,Fiber optic,No,No,Yes,92.87,4650.89,No
CUST-11069,Male,1,Yes,No,16,Month-To-Month,Electronic check,DSL,No,No,No,73.73,1124.81,Yes
CUST-11140,Female,0,No,No,45,Month-To-Month,Bank transfer,Fiber optic,Yes,No,Yes,69.34,3131.29,No
CUST-14107,Female,0,Yes,No,40,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,94.14,3650.91,Yes
CUST-14728,Male,1,No,No,17,Two Year,Bank transfer,DSL,No,No,No,42.52,742.84,No
CUST-11275,Female,1,Yes,No,32,Month-To-Month,Credit card,Fiber optic,No,No,No,80.78,2688.56,No
CUST-14256,Female,0,No,No,43,One Year,Bank transfer,Fiber optic,No,No,No,82.67,3567.27,No
CUST-11012,Male,1,No,No,55,Month-To-Month,Credit card,Fiber optic,No,No,Yes,93.34,5039.73,No
CUST-12307,Female,1,No,No,0,Month-To-Month,Electronic check,DSL,Yes,Yes,No,30.22,0.0,Yes
CUST-11968,Male,1,No,No,12,One Year,Bank transfer,Fiber optic,Yes,No,No,65.63,759.3,Yes
CUST-14220,Male,0,Yes,No,18,Two Year,Electronic check,DSL,No,No,Yes,64.92,1224.24,No
CUST-12320,Male,0,No,No,16,Month-To-Month,Credit card,Fiber optic,No,No,Yes,92.18,1458.18,Yes
CUST-12831,Female,0,No,No,25,One Year,Electronic check,Fiber optic,No,No,No,79.08,1940.98,No
CUST-12616,Female,0,Yes,No,9,Month-To-Month,Electronic check,DSL,No,No,Yes,67.07,622.59,No
CUST-12904,Female,0,No,No,13,One Year,Credit card,DSL,No,Yes,Yes,56.66,748.08,No
CUST-11054,Male,0,Yes,No,10,Month-To-Month,Bank transfer,DSL,No,Yes,Yes,35.25,352.78,Yes
CUST-14797,Female,0,No,No,29,One Year,Mailed check,Fiber optic,Yes,No,Yes,87.22,2443.62,No
CUST-10433,Female,0,Yes,No,3,Two Year,Credit card,No,No internet service,No internet service,Yes,18.25,55.42,No
CUST-12636,Male,0,Yes,Yes,6,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,24.92,146.9,No
CUST-14310,Male,0,No,No,0,One Year,Electronic check,DSL,No,No,No,51.09,0.0,No
CUST-12660,Female,0,No,No,22,Month-To-Month,Electronic check,No,No internet service,No internet service,No,42.52,959.85,Yes
CUST-14278,Male,1,No,No,4,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,73.66,308.3,Yes
CUST-10240,Female,0,No,No,12,One Year,Credit card,DSL,No,No,Yes,59.67,720.13,No
CUST-13449,Female,0,No,No,8,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,88.76,712.43,Yes
CUST-14195,Female,0,Yes,No,72,Month-To-Month,Mailed check,Fiber optic,No,No,No,89.44,6530.56,Yes
CUST-10229,Male,0,No,No,22,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,86.08,1960.76,Yes
CUST-11199,Male,0,No,Yes,32,Month-To-Month,Credit card,Fiber optic,No,No,Yes,67.28,2136.11,Yes
CUST-10550,Male,0,Yes,No,3,One Year,Electronic check,No,No internet service,No internet service,No,18.25,56.99,No
CUST-12848,Male,0,No,Yes,70,Month-To-Month,Mailed check,Fiber optic,Yes,Yes,Yes,87.23,5969.92,No
CUST-13319,Female,0,Yes,Yes,5,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,21.34,106.35,No
CUST-12341,Male,1,No,No,20,Month-To-Month,Mailed check,Fiber optic,No,No,No,89.09,1708.75,Yes
CUST-12030,Male,0,Yes,No,37,Month-To-Month,Bank transfer,No,No internet service,No internet service,No,20.25,733.99,No
CUST-13115,Male,0,No,No,3,Month-To-Month,Bank transfer,No,No internet service,No internet service,No,21.13,64.2,No
CUST-12777,Male,0,No,No,9,One Year,Credit card,No,No internet service,No internet service,No,25.45,232.47,No
CUST-13429,Female,1,No,No,8,Two Year,Credit card,Fiber optic,Yes,No,No,107.58,829.96,No
CUST-11842,Female,0,No,Yes,38,One Year,Electronic check,Fiber optic,No,No,Yes,83.0,3083.07,No
CUST-10781,Male,0,No,Yes,7,Month-To-Month,Electronic check,No,No internet service,No internet service,No,34.72,249.75,No
CUST-11440,Male,0,Yes,Yes,27,Two Year,Electronic check,Fiber optic,No,No,No,63.32,1669.64,Yes
CUST-10192,Male,0,Yes,No,56,One Year,Bank transfer,No,No internet service,No internet service,Yes,32.29,1807.62,No
CUST-14553,Male,0,No,Yes,59,Month-To-Month,Electronic check,DSL,No,No,No,44.87,2587.02,No
CUST-14444,Female,0,No,Yes,28,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,76.69,2146.09,Yes
CUST-14239,Male,1,Yes,No,2,One Year,Bank transfer,No,No internet service,No internet service,Yes,23.41,46.43,No
CUST-12368,Male,0,No,Yes,25,Month-To-Month,Electronic check,Fiber optic,Yes,No,No,73.71,1789.66,Yes
CUST-13074,Male,0,No,Yes,68,Month-To-Month,Mailed check,Fiber optic,No,Yes,Yes,89.35,6154.3,Yes
CUST-14491,Male,0,Yes,No,11,Month-To-Month,Bank transfer,Fiber optic,No,No,No,80.61,852.86,No
CUST-13177,Male,0,No,No,3,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,87.93,263.46,Yes
CUST-14504,Female,0,No,No,23,Month-To-Month,Credit card,DSL,No,No,Yes,49.48,1162.61,No
CUST-11207,Female,0,No,Yes,40,Two Year,Credit card,No,No internet service,No internet service,No,38.42,1601.73,No
CUST-13714,Male,0,No,No,22,Two Year,Electronic check,Fiber optic,No,Yes,Yes,103.92,2272.27,No
CUST-10022,Female,0,No,No,12,Month-To-Month,Electronic check,DSL,No,No,No,56.36,666.75,Yes
CUST-12125,Female,0,Yes,No,8,Month-To-Month,Mailed check,Fiber optic,Yes,Yes,Yes,70.3,570.8,Yes
CUST-13917,Female,1,Yes,No,72,Two Year,Credit card,No,No internet service,No internet service,No,27.5,2076.41,No
CUST-11308,Male,0,Yes,Yes,1,Month-To-Month,Credit card,DSL,Yes,Yes,No,54.22,54.28,Yes
CUST-10796,Male,0,No,No,1,One Year,Electronic check,Fiber optic,No,No,Yes,93.48,98.14,Yes
CUST-11989,Male,0,Yes,No,6,Two Year,Mailed check,DSL,No,Yes,No,73.99,425.64,No
CUST-13904,Male,0,No,No,8,Month-To-Month,Credit card,Fiber optic,No,Yes,Yes,74.01,566.51,Yes
CUST-12836,Female,0,Yes,Yes,34,One Year,Electronic check,DSL,No,Yes,Yes,59.3,1917.62,Yes
CUST-13454,Male,0,No,Yes,17,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,18.25,311.23,No
CUST-11773,Female,0,Yes,No,6,Month-To-Month,Mailed check,DSL,No,No,Yes,56.79,334.24,No
CUST-11235,Female,0,No,Yes,52,Two Year,Electronic check,DSL,No,No,No,57.54,3137.74,No
CUST-11860,Female,0,No,No,1,Two Year,Electronic check,Fiber optic,No,No,Yes,65.9,64.61,No
CUST-13542,Male,0,No,Yes,72,Month-To-Month,Credit card,Fiber optic,No,Yes,No,75.59,5497.68,No
CUST-11044,Female,1,Yes,Yes,9,Two Year,Electronic check,DSL,Yes,No,No,53.86,496.3,No
CUST-14023,Female,0,Yes,No,2,Month-To-Month,Electronic check,Fiber optic,Yes,No,No,77.8,159.3,Yes
CUST-10617,Female,0,Yes,No,59,One Year,Credit card,DSL,No,No,Yes,45.12,2601.04,No
CUST-14822,Male,0,Yes,No,5,Two Year,Credit card,Fiber optic,No,No,No,109.25,538.77,No
CUST-14043,Female,0,No,No,3,Month-To-Month,Credit card,Fiber optic,Yes,No,Yes,77.4,234.85,No
CUST-14715,Male,0,Yes,No,69,Two Year,Credit card,DSL,Yes,No,No,42.05,2955.26,No
CUST-13687,Female,0,No,No,0,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,32.99,0.0,No
CUST-11274,Male,0,No,No,8,One Year,Electronic check,Fiber optic,No,No,Yes,116.21,940.45,No
CUST-12134,Male,0,Yes,No,12,Month-To-Month,Mailed check,DSL,No,Yes,Yes,50.53,610.54,No
CUST-10528,Female,0,No,Yes,44,Month-To-Month,Mailed check,Fiber optic,Yes,No,No,97.37,4093.17,No
CUST-11914,Female,0,Yes,No,18,Two Year,Mailed check,Fiber optic,No,No,Yes,77.34,1443.84,Yes
CUST-11327,Male,0,Yes,Yes,42,One Year,Credit card,Fiber optic,No,No,Yes,100.94,4170.22,No
CUST-10534,Male,0,No,Yes,39,Month-To-Month,Bank transfer,No,No internet service,No internet service,No,36.84,1478.18,No
CUST-14362,Male,1,No,Yes,17,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,27.52,490.93,No
CUST-12466,Female,1,No,No,32,Month-To-Month,Electronic check,DSL,No,No,No,50.28,1627.31,Yes
CUST-14935,Male,1,No,No,55,Month-To-Month,Electronic check,DSL,No,Yes,Yes,41.01,2304.82,No
CUST-14048,Female,0,No,No,18,Two Year,Credit card,Fiber optic,No,No,Yes,64.03,1190.32,No
CUST-12326,Female,0,Yes,No,7,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,34.84,232.3,Yes
CUST-10899,Male,0,No,Yes,0,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,21.88,0.0,Yes
CUST-11734,Male,0,No,No,31,Month-To-Month,Bank transfer,DSL,No,No,Yes,55.84,1773.88,No
CUST-10418,Female,0,Yes,Yes,7,Month-To-Month,Bank transfer,Fiber optic,Yes,No,No,80.22,570.56,No
CUST-11157,Male,0,Yes,No,34,Month-To-Month,Credit card,DSL,No,Yes,Yes,45.03,1477.6,No
CUST-12894,Male,0,Yes,No,0,Month-To-Month,Bank transfer,DSL,No,Yes,No,89.58,0.0,No
CUST-14323,Female,1,No,Yes,1,Month-To-Month,Bank transfer,DSL,No,Yes,No,59.33,59.78,No
CUST-12100,Male,0,Yes,Yes,5,One Year,Electronic check,DSL,No,No,Yes,55.84,285.94,No
CUST-13007,Male,0,No,No,4,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,78.64,306.9,Yes
CUST-11496,Female,0,Yes,No,6,Month-To-Month,Electronic check,DSL,No,No,No,59.63,340.53,Yes
CUST-10349,Male,0,Yes,No,44,One Year,Bank transfer,Fiber optic,No,Yes,No,73.65,3331.41,No
CUST-12139,Female,0,Yes,No,6,Two Year,Bank transfer,DSL,Yes,No,No,58.14,362.61,No
CUST-14311,Male,0,No,No,6,Month-To-Month,Bank transfer,Fiber optic,No,Yes,No,67.82,399.82,No
CUST-11185,Female,0,No,Yes,2,Month-To-Month,Electronic check,No,No internet service,No internet service,No,30.14,919.41,Yes
CUST-13472,Female,0,Yes,No,6,Month-To-Month,Mailed check,Fiber optic,No,Yes,No,74.79,430.53,Yes
CUST-12897,Male,0,No,No,12,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,25.23,290.1,No
CUST-12189,Male,1,No,No,11,Two Year,Bank transfer,Fiber optic,No,No,No,99.77,1125.18,No
CUST-13432,Male,0,Yes,No,24,Month-To-Month,Credit card,DSL,No,No,Yes,48.7,1220.06,No
CUST-12556,Female,0,Yes,Yes,6,Two Year,Credit card,Fiber optic,No,Yes,Yes,59.39,366.52,No
CUST-10671,Female,0,No,No,62,Month-To-Month,Electronic check,DSL,Yes,No,Yes,39.69,2403.74,No
CUST-10933,Male,0,No,No,34,Month-To-Month,Credit card,DSL,No,No,Yes,72.11,2477.78,No
CUST-12155,Female,0,No,No,27,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,25.89,671.66,No
CUST-10893,Male,0,No,No,14,Two Year,Electronic check,Fiber optic,No,Yes,Yes,88.46,1195.37,No
CUST-10538,Male,0,Yes,No,32,Month-To-Month,Mailed check,Fiber optic,Yes,No,Yes,77.62,2460.83,No
CUST-11410,Female,0,No,No,15,Two Year,Mailed check,No,No internet service,No internet service,Yes,24.34,379.64,No
CUST-14900,Female,0,No,No,3,Two Year,Mailed check,Fiber optic,No,No,No,84.27,245.65,No
CUST-11477,Female,0,No,No,29,Two Year,Bank transfer,Fiber optic,No,Yes,Yes,87.68,2571.32,No
CUST-13309,Female,0,No,Yes,40,Two Year,Bank transfer,DSL,No,No,Yes,49.96,919.41,No
CUST-11491,Male,0,Yes,No,0,Month-To-Month,Credit card,Fiber optic,No,No,Yes,100.07,0.0,No
CUST-10424,Female,0,No,No,11,Month-To-Month,Credit card,Fiber optic,No,Yes,Yes,88.07,986.15,Yes
CUST-13661,Female,0,Yes,No,1,Month-To-Month,Bank transfer,No,No internet service,No internet service,No,24.97,25.1,Yes
CUST-14386,Male,0,Yes,No,25,Month-To-Month,Electronic check,DSL,No,No,Yes,68.61,1638.93,No
CUST-12839,Male,0,No,Yes,72,Two Year,Mailed check,DSL,Yes,No,No,53.43,3690.84,No
CUST-10698,Female,0,No,No,26,One Year,Bank transfer,DSL,No,No,No,93.2,2483.26,No
CUST-12895,Male,0,No,No,13,Month-To-Month,Credit card,Fiber optic,No,Yes,Yes,99.28,1343.0,Yes
CUST-10031,Male,0,Yes,No,12,One Year,Bank transfer,Fiber optic,No,No,No,78.07,970.28,No
CUST-14050,Female,0,Yes,Yes,19,Two Year,Credit card,DSL,No,No,No,55.06,1004.08,No
CUST-14340,Female,1,Yes,No,12,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,37.67,457.18,No
CUST-14651,Female,0,No,No,30,Month-To-Month,Bank transfer,Fiber optic,Yes,No,No,94.04,2911.14,No
CUST-13302,Male,0,Yes,No,0,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,74.51,0.0,No
CUST-13969,Female,0,No,Yes,13,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,21.63,277.32,No
CUST-13490,Male,0,No,No,28,Two Year,Electronic check,No,No internet service,No internet service,No,30.59,857.74,No
CUST-14864,Male,0,No,No,26,Two Year,Electronic check,No,No internet service,No internet service,No,35.07,923.55,No
CUST-14593,Female,0,No,No,7,One Year,Bank transfer,DSL,No,Yes,Yes,75.41,542.99,No
CUST-14468,Male,0,Yes,No,59,Month-To-Month,Credit card,DSL,No,No,Yes,45.99,2609.11,No
CUST-11947,Female,0,No,No,17,Month-To-Month,Credit card,Fiber optic,Yes,No,No,114.37,1955.96,Yes
CUST-11070,Male,0,Yes,Yes,3,Month-To-Month,Mailed check,No,No internet service,No internet service,No,18.25,57.13,No
CUST-12449,Male,1,Yes,No,14,Two Year,Mailed check,DSL,No,No,No,52.11,712.21,No
CUST-14841,Male,0,Yes,No,12,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,29.48,340.86,No
CUST-13540,Female,0,No,Yes,29,Month-To-Month,Bank transfer,No,No internet service,No internet service,No,30.68,856.64,No
CUST-11081,Male,0,No,Yes,28,Two Year,Electronic check,DSL,No,Yes,Yes,55.61,1576.09,No
